property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,hand_ft,water_fraction,dpol_water,dpol_available,dem_resolution_m,found_ht,found_type,num_story,occtype,val_struct,val_cont,ftprntsqft,med_yr_blt,nsi_match_m,nsi_matched,first_floor_height_ft,foundation_type,depth_above_ffe_ft,first_floor_source,depth_lower_ft,depth_upper_ft,depth_ci_ft
BRZ-03337,"NSI Structure 122480024, Fort Bend County, TX",29.707657,-95.750867,0.0,0.0,1,1,0.0,0.0,9.337,1.08,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,623448.0413049047,311724.02065245237,3154.0,2006.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03338,"NSI Structure 122449858, Fort Bend County, TX",29.689289,-95.658381,0.0,0.0,1,1,0.0,0.0,2.956,4.93,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,217782.70309999998,108891.35154999999,2683.0,1986.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03339,"NSI Structure 122622116, Fort Bend County, TX",29.502491,-95.717317,0.0,0.0,0,1,0.0,0.0,1.705,0.01,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,644203.4557400618,322101.7278700309,2336.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03340,"NSI Structure 122474827, Fort Bend County, TX",29.67076,-95.741274,0.0,0.0,1,1,0.0,0.0,5.1,5.49,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,361490.123359023,180745.0616795115,2638.0,2014.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03341,"NSI Structure 122504303, Fort Bend County, TX",29.717722,-95.860879,0.0,0.0,0,1,0.0,0.0,10.942,2.3,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,1222835.3108010592,611417.6554005296,5663.0,2016.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03342,"NSI Structure 122456306, Fort Bend County, TX",29.670292,-95.682,0.0,0.0,1,1,0.0,0.0,6.414,0.7,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,364938.92041949404,182469.46020974702,2308.0,2014.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03343,"NSI Structure 122597108, Fort Bend County, TX",29.692161,-95.676839,0.0,0.0,1,1,0.0,0.0,3.722,2.73,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,270510.10395246936,135255.05197623468,2397.0,1984.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03344,"NSI Structure 122628542, Fort Bend County, TX",29.499185,-95.766784,0.0,0.0,1,1,0.0,0.0,26.816,1.48,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,342735.9666889038,171367.9833444519,1866.0,2011.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03345,"NSI Structure 122573240, Fort Bend County, TX",29.714308,-95.833762,0.0,0.0,1,1,0.0,0.0,15.502,1.9,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1010628.5148975807,505314.25744879036,4085.0,2011.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03346,"NSI Structure 122578070, Fort Bend County, TX",29.685277,-95.735615,0.0,0.0,1,1,0.0,0.0,13.651,1.03,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,351097.4167418974,175548.7083709487,2936.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03347,"NSI Structure 122642407, Fort Bend County, TX",29.482904,-95.873777,0.0,0.0,0,1,0.0,0.0,1.518,0.86,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,384252.5148009594,192126.2574004797,1868.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03348,"NSI Structure 122480018, Fort Bend County, TX",29.707767,-95.75072,0.0,0.0,1,1,0.0,0.0,9.239,1.15,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,612779.6912884148,306389.8456442074,3116.0,2006.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03349,"NSI Structure 122601253, Fort Bend County, TX",29.699444,-95.806923,0.0,0.0,1,1,0.0,0.0,4.618,0.21,0.0,0.0,1,1,2.0,B,2.0,RES3C,3853090.504025938,1348581.6764090783,12948.0,2009.0,0.0,True,2.0,Basement,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03350,"NSI Structure 122562131, Fort Bend County, TX",29.709522,-95.848731,0.0,0.0,1,1,0.0,0.0,7.887,0.21,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,759737.725572761,379868.8627863805,2589.0,2016.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03351,"NSI Structure 122690428, Fort Bend County, TX",29.653375,-95.617158,0.0,0.0,1,1,0.0,0.0,5.775,4.94,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,238344.96086004036,119172.48043002018,2580.0,2002.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03352,"NSI Structure 124059164, Harris County, TX",29.678415,-95.615046,0.0,0.0,1,1,0.0,0.0,5.337,0.73,0.0,0.0,1,1,0.5,S,2.0,RES3A,1155547.9387116192,404441.7785490667,6536.0,1985.0,0.1,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03353,"NSI Structure 122574871, Fort Bend County, TX",29.552388,-95.634109,0.0,0.0,1,1,0.0,0.0,17.031,1.49,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,945910.1422541705,472955.07112708525,2965.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03354,"NSI Structure 122553536, Fort Bend County, TX",29.561972,-95.724262,0.0,0.0,1,1,0.0,0.0,11.233,4.01,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,373828.85452452407,186914.42726226203,2562.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03355,"NSI Structure 122522754, Fort Bend County, TX",29.680287,-95.668533,0.0,0.0,1,1,0.0,0.0,12.988,0.54,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,312233.1222669024,156116.5611334512,1542.0,2004.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03356,"NSI Structure 122629487, Fort Bend County, TX",29.517226,-95.834123,0.0,0.0,1,1,0.0,0.0,9.553,1.48,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,343077.94969434105,171538.97484717052,960.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03357,"NSI Structure 122558436, Fort Bend County, TX",29.70434,-95.783859,0.0,0.0,1,1,0.0,0.0,4.555,0.15,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,659628.3461239159,329814.17306195793,3174.0,2007.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03358,"NSI Structure 122695997, Fort Bend County, TX",29.657588,-95.619482,0.0,0.0,1,1,0.0,0.0,9.792,1.46,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,449527.87162307225,224763.93581153612,2021.0,1998.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03359,"NSI Structure 123460107, Harris County, TX",29.684693,-95.639009,0.0,0.0,1,1,0.0,0.0,2.409,5.85,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,316584.1364947563,158292.06824737816,2722.0,2000.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03360,"NSI Structure 122606042, Fort Bend County, TX",29.682154,-95.638057,0.0,0.0,1,1,0.0,0.0,7.006,0.3,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,414305.56259120745,207152.78129560372,1466.0,1990.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03361,"NSI Structure 123890023, Harris County, TX",29.693102,-95.60501,0.0,0.0,1,1,0.0,0.0,6.149,2.14,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,141570.7404,70785.3702,1867.0,1979.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03362,"NSI Structure 122638838, Fort Bend County, TX",29.529797,-95.736527,0.0,0.0,1,1,0.0,0.0,12.039,1.49,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,481540.3562827332,240770.1781413666,2756.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03363,"NSI Structure 122509301, Fort Bend County, TX",29.708397,-95.881338,0.0,0.0,0,1,0.0,0.0,8.619,1.59,0.0,0.0,1,1,0.75,S,4.0,RES1-3SNB,570702.3886369494,285351.1943184747,2338.0,2016.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03364,"NSI Structure 122488386, Fort Bend County, TX",29.699245,-95.800822,0.0,0.0,1,1,0.0,0.0,15.016,1.33,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,459838.0533596273,229919.02667981366,921.0,2009.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03365,"NSI Structure 122609736, Fort Bend County, TX",29.610777,-95.726091,0.0,0.0,1,1,0.0,0.0,3.422,1.53,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,350328.2194032483,175164.10970162414,1741.0,1987.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03366,"NSI Structure 122475998, Fort Bend County, TX",29.719128,-95.744798,0.0,0.0,1,1,0.0,0.0,4.358,6.09,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,626422.9783150129,313211.48915750644,2780.0,2002.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03367,"NSI Structure 122531738, Fort Bend County, TX",29.540274,-95.728645,0.0,0.0,0,1,0.0,0.0,13.132,5.54,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,383509.1024759206,191754.5512379603,2485.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03368,"NSI Structure 122548886, Fort Bend County, TX",29.624809,-95.640445,0.0,0.0,1,1,0.0,0.0,8.433,5.8,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,594513.563199606,297256.781599803,3403.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03369,"NSI Structure 122522544, Fort Bend County, TX",29.594927,-95.664965,0.0,0.0,1,1,0.4322,0.0,2.726,0.26,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1009537.2629148463,504768.63145742315,3032.0,1995.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03370,"NSI Structure 122622596, Fort Bend County, TX",29.533728,-95.714053,0.0,0.0,1,1,0.0,0.0,8.828,0.61,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,364835.6868550338,182417.8434275169,2757.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03371,"NSI Structure 122529527, Fort Bend County, TX",29.710422,-95.727569,0.0,0.0,1,1,0.0,0.0,8.571,10.0,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,330893.0279093554,165446.5139546777,2175.0,1999.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03372,"NSI Structure 122566505, Fort Bend County, TX",29.54182,-95.671286,0.0,0.0,1,1,0.0,0.0,19.077,6.51,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,653768.2524821761,326884.12624108803,1610.0,2002.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03373,"NSI Structure 122529552, Fort Bend County, TX",29.657301,-95.72795,0.0,0.0,1,1,0.0,0.0,8.324,5.48,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,641164.2505348573,320582.12526742864,2726.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03374,"NSI Structure 122524377, Fort Bend County, TX",29.546995,-95.679288,0.0,0.0,1,1,0.0,0.0,2.102,1.79,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,597697.4999491344,298848.7499745672,2307.0,2002.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03375,"NSI Structure 122487825, Fort Bend County, TX",29.580979,-95.793284,0.0,0.0,1,1,0.0591,0.0,3.794,3.53,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,650385.5054752711,325192.7527376356,2781.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03376,"NSI Structure 122590047, Fort Bend County, TX",29.567709,-95.758366,0.0,0.0,1,1,0.0,0.0,8.645,14.58,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,284863.306212,142431.653106,2921.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03377,"NSI Structure 122542808, Fort Bend County, TX",29.699279,-95.830477,0.0,0.0,1,1,0.0,0.0,2.183,3.1,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,831108.2190104206,415554.1095052103,2467.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03378,"NSI Structure 122472741, Fort Bend County, TX",29.62331,-95.737164,0.0,0.0,1,1,0.0,0.0,12.963,3.89,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,520358.8460393109,260179.42301965546,1460.0,1987.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03379,"NSI Structure 122557088, Fort Bend County, TX",29.641113,-95.769444,0.0,0.0,1,1,0.0,0.0,6.849,3.36,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,640232.4505757355,320116.22528786777,1866.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03380,"NSI Structure 122548902, Fort Bend County, TX",29.630281,-95.638707,0.0,0.0,1,1,0.0,0.0,10.31,9.38,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,625474.0685780891,312737.03428904456,3527.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03381,"NSI Structure 122468118, Fort Bend County, TX",29.634679,-95.726258,0.0,0.0,0,1,0.0,0.0,6.891,0.85,0.0,0.0739,1,1,0.75,S,1.0,RES1-1SNB,656170.2345462153,328085.11727310764,3650.0,2012.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03382,"NSI Structure 122454165, Fort Bend County, TX",29.566507,-95.672677,0.0,0.0,1,1,0.0,0.0,9.085,6.96,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,682255.2277721938,341127.6138860969,2898.0,2003.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03383,"NSI Structure 122497140, Fort Bend County, TX",29.683557,-95.838686,0.0,0.0,0,1,0.0,0.0,17.17,4.3,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,541570.7532548327,270785.37662741635,2214.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03384,"NSI Structure 122491798, Fort Bend County, TX",29.690119,-95.802391,0.0,0.0,0,1,0.0,0.0,7.878,0.91,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,745884.9784967253,372942.48924836266,2121.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03385,"NSI Structure 122598253, Fort Bend County, TX",29.566065,-95.776366,0.0,0.0,1,1,0.0,0.0,1.94,3.01,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,89887.0892,44943.5446,1540.0,1978.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03386,"NSI Structure 122609822, Fort Bend County, TX",29.652359,-95.752981,0.0,0.0,1,1,0.0,0.0,16.543,5.57,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1003000.0768426026,501500.0384213013,3115.0,2012.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03387,"NSI Structure 122532910, Fort Bend County, TX",29.606804,-95.745559,0.0,0.0,1,1,0.0,0.0,4.113,7.45,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,349910.69468367874,174955.34734183937,2201.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03388,"NSI Structure 122634126, Fort Bend County, TX",29.477086,-95.8827,0.0,0.0,0,1,0.0,0.0,2.116,2.68,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,401571.8331524574,200785.9165762287,2403.0,2010.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03389,"NSI Structure 122553999, Fort Bend County, TX",29.662415,-95.726821,0.0,0.0,1,1,0.0,0.0,11.529,5.53,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,303928.0615636593,151964.03078182964,2418.0,2014.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03390,"NSI Structure 122681294, Fort Bend County, TX",29.581972,-95.603438,0.0,0.0,1,1,0.0,0.0,13.472,3.54,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,280915.3628778627,140457.68143893135,2325.0,1984.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03391,"NSI Structure 122700125, Fort Bend County, TX",29.659908,-95.621542,0.0,0.0,1,1,0.0,0.0,4.185,1.8,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,471554.12822336465,235777.06411168232,1453.0,1998.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03392,"NSI Structure 124170241, Harris County, TX",29.70109,-95.614032,0.0,0.0,1,1,0.0,0.0,11.188,0.22,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,218417.5601535771,109208.78007678855,1943.0,1979.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03393,"NSI Structure 122568088, Fort Bend County, TX",29.652779,-95.70303,0.0,0.0,0,1,0.0,0.0,3.35,3.5,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,875038.0519725148,437519.0259862574,3075.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03394,"NSI Structure 122521843, Fort Bend County, TX",29.639871,-95.666558,0.0,0.0,1,1,0.0,0.0,2.439,17.21,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,208817.71874949028,104408.85937474514,1485.0,1995.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03395,"NSI Structure 122575082, Fort Bend County, TX",29.657961,-95.637589,0.0,0.0,1,1,0.0,0.0,3.014,7.02,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,282511.3723782198,141255.6861891099,1886.0,1998.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03396,"NSI Structure 122668585, Fort Bend County, TX",29.660519,-95.614898,0.0,0.0,1,1,0.0,0.0,10.419,0.0,0.0,0.0,1,1,2.0,B,2.0,RES1-2SWB,369739.4775369101,184869.73876845505,2315.0,2002.0,0.0,True,2.0,Basement,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03397,"NSI Structure 122467253, Fort Bend County, TX",29.619844,-95.726462,0.0,0.0,1,1,0.0,0.0,6.741,5.92,0.0,0.0,1,1,2.0,B,2.0,RES1-2SWB,596725.6183093968,298362.8091546984,2643.0,1987.0,0.0,True,2.0,Basement,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03398,"NSI Structure 122622909, Fort Bend County, TX",29.522126,-95.709869,0.0,0.0,1,1,0.0,0.0,3.051,2.39,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,325912.7201011269,162956.36005056344,908.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03399,"NSI Structure 122632398, Fort Bend County, TX",29.489229,-95.816672,0.0,0.0,0,1,0.0,0.0,8.498,1.32,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,527699.9334078263,263849.9667039132,2565.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03400,"NSI Structure 122593282, Fort Bend County, TX",29.694471,-95.664879,0.0,0.0,1,1,0.0,0.0,5.915,0.97,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,214181.85569058478,107090.92784529239,1859.0,1984.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03401,"NSI Structure 122599092, Fort Bend County, TX",29.702219,-95.871832,0.0,0.0,1,1,0.0433,0.0,9.998,0.83,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,772743.8003231046,386371.9001615523,3999.0,2016.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03402,"NSI Structure 122595163, Fort Bend County, TX",29.685257,-95.787438,0.0,0.0,1,1,0.0,0.0,9.514,5.58,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,984267.7126554642,492133.8563277321,4230.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03403,"NSI Structure 122632534, Fort Bend County, TX",29.490514,-95.821264,0.0,0.0,0,1,0.0,0.0,13.266,4.06,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,523611.67864970636,261805.83932485318,2781.0,2010.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03404,"NSI Structure 122584090, Fort Bend County, TX",29.659195,-95.702899,0.0,0.0,0,1,0.0,0.0,1.719,3.02,0.0,0.0093,1,1,0.75,S,1.0,RES1-1SNB,749531.6690704607,374765.83453523036,2644.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03405,"NSI Structure 122642083, Fort Bend County, TX",29.505489,-95.716838,0.0,0.0,0,1,0.0,0.0,1.865,1.53,0.0,0.0959,1,1,0.75,S,2.0,RES1-2SNB,749889.2150880571,374944.60754402855,3499.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03406,"NSI Structure 122521359, Fort Bend County, TX",29.644843,-95.65892,0.0,0.0,1,1,0.0,0.0,2.55,16.39,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,488643.3110152524,244321.6555076262,2231.0,2003.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03407,"NSI Structure 124316097, Harris County, TX",29.68813,-95.618342,0.0,0.0,0,1,0.0,0.0,10.475,2.26,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,300036.14360585646,150018.07180292823,1405.0,2000.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03408,"NSI Structure 122489111, Fort Bend County, TX",29.703033,-95.795216,0.0,0.0,1,1,0.0,0.0,11.981,2.19,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,956317.0912068138,478158.5456034069,4458.0,2007.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03409,"NSI Structure 123343543, Harris County, TX",29.701979,-95.671145,0.0,0.0,1,1,0.0,0.0,5.162,9.55,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,157538.8243,78769.41215,1668.0,1979.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03410,"NSI Structure 122641226, Fort Bend County, TX",29.532508,-95.732098,0.0,0.0,1,1,0.0,0.0,11.337,0.35,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,350771.8226047189,175385.91130235945,2290.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03411,"NSI Structure 122689171, Fort Bend County, TX",29.60544,-95.611622,0.0,0.0,1,1,0.0,0.0,6.941,1.15,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,486945.12429747713,243472.56214873857,6477.0,1980.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03412,"NSI Structure 122681551, Fort Bend County, TX",29.587415,-95.608519,0.0,0.0,1,1,0.0,0.0,3.845,1.0,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,323622.5123583359,161811.25617916795,2548.0,1988.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03413,"NSI Structure 122460920, Fort Bend County, TX",29.630541,-95.698747,0.0,0.0,0,1,0.0,0.0,11.438,5.26,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,897858.6126102079,448929.30630510394,2681.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03414,"NSI Structure 122610824, Fort Bend County, TX",29.574803,-95.663988,0.0,0.0,1,1,0.0,0.0,23.932,4.64,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,717861.7280101201,358930.86400506005,2234.0,2009.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03415,"NSI Structure 123498451, Harris County, TX",29.696721,-95.646507,0.0,0.0,1,1,0.0,0.0,3.532,0.63,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,265283.93217677064,132641.96608838532,2654.0,1984.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03416,"NSI Structure 122537257, Fort Bend County, TX",29.711009,-95.784507,0.0,0.0,1,1,0.0,0.0,14.293,1.79,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1028268.3855872473,514134.19279362366,4028.0,2007.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03417,"NSI Structure 122452555, Fort Bend County, TX",29.645827,-95.671844,0.0,0.0,1,1,0.0,0.0,8.301,10.36,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,336197.9679292221,168098.98396461105,2531.0,1995.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-03418,"NSI Structure 122462246, Fort Bend County, TX",29.556306,-95.699271,0.0,0.0,1,1,0.0,0.0,7.881,6.86,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,696668.7666026936,348334.3833013468,2726.0,2004.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
