zip,depth_ft,depth_unit_assumed,paid_building,paid_contents,damage_building,property_value,occupancy_type,n_floors,elevated,basement_type,lowest_floor_elev,lowest_adjacent_grade,duration_raw,flood_zone,cause_of_damage
77429,1.0,feet,72018.2,1804.78,67445.0,190153.0,1,2.0,False,,,,0.0,X,4
77401,1.0,feet,134315.71,72298.7,112371.0,273005.0,11,2.0,False,0.0,53.2,52.5,0.0,AE,4
77449,1.0,feet,76706.42,0.0,79706.0,281394.0,1,1.0,False,0.0,122.6,121.0,0.0,AE,4
77433,10.0,feet,34200.84,7972.5,34370.0,209464.0,1,2.0,False,,,,0.0,X,1
77429,1.0,feet,162973.29,20000.0,164973.0,187376.0,1,1.0,False,,,,0.0,AE,0
77401,0.0,feet,,,398.0,309738.0,11,2.0,False,0.0,54.6,53.4,0.0,AE,0
77479,0.0,feet,,,,,1,2.0,False,,,,0.0,X,0
77493,1.0,feet,127624.32,23200.0,119719.0,368659.0,11,2.0,False,,148.1,147.4,0.0,AE,2
77401,2.0,feet,44319.19,3468.63,46607.0,1041555.0,11,1.0,True,,,,0.0,AE,4
77429,1.0,feet,25457.51,0.0,26707.0,591074.0,6,1.0,False,,,,0.0,X,4
77494,1.0,feet,150000.0,60000.0,153528.0,154000.0,11,1.0,False,0.0,,,0.0,X,2
77449,1.0,feet,13435.76,10000.0,14436.0,31570.0,18,1.0,False,0.0,,,0.0,X,0
77447,2.0,feet,106224.63,11197.38,98829.0,248827.0,11,2.0,False,0.0,,,0.0,AE,4
77429,5.0,feet,246893.73,100000.0,246817.0,260713.0,11,1.0,False,0.0,129.8,128.3,0.0,AE,0
77450,1.0,feet,159011.75,60744.13,147888.0,299845.0,11,2.0,False,,,,0.0,X,2
77433,3.0,feet,20000.0,0.0,21695.0,34790.0,1,5.0,True,,169.1,165.6,0.0,AE,0
77401,2.0,feet,180895.32,55100.0,173144.0,642552.0,1,2.0,False,,52.3,50.8,0.0,AE,1
77379,3.0,feet,173772.08,31914.34,163577.0,294573.0,1,2.0,False,,,,0.0,X,2
77401,2.0,feet,159793.88,92964.81,148641.0,337407.0,1,2.0,False,0.0,53.5,52.8,0.0,AE,4
77401,2.0,feet,227333.27,86954.32,216124.0,710170.0,11,2.0,False,0.0,52.2,50.3,0.0,AE,2
77379,6.0,feet,250000.0,100000.0,267654.0,741267.0,11,2.0,False,0.0,,,0.0,X,0
77479,1.0,feet,121871.66,41707.44,114882.0,742176.0,1,1.0,False,,,,0.0,X,2
77450,1.0,feet,62823.58,8931.27,64073.0,209557.0,1,1.0,False,0.0,,,0.0,X,4
77433,6.0,feet,22722.07,0.0,22225.0,210805.0,11,1.0,True,,148.5,137.7,0.0,AE,1
77429,1.3333333333333333,inches,106771.59,7528.87,94459.0,248642.0,11,1.0,False,0.0,,,0.0,X,4
77401,0.0,feet,60700.0,0.0,73324.0,176938.0,1,1.0,False,,,,0.0,AE,0
77429,3.0,feet,103551.68,48989.92,100132.0,102452.0,11,1.0,False,0.0,,,0.0,X,0
77450,0.0,feet,91643.98,5204.17,92894.0,358715.0,1,1.0,False,,,,0.0,X,0
77450,1.0,feet,127990.32,92858.77,117344.0,368757.0,1,2.0,False,0.0,,,0.0,X,4
77401,2.0,feet,138383.63,61550.37,130748.0,588691.0,11,2.0,False,0.0,51.7,50.9,0.0,AE,2
77450,2.0,feet,166187.49,39067.2,167437.0,558027.0,1,2.0,False,,,,0.0,X,0
77449,1.0,feet,34683.34,11346.05,35933.0,240582.0,1,2.0,False,,,,0.0,X,0
77494,1.0,feet,20857.51,2293.74,22858.0,185729.0,11,1.0,False,0.0,,,0.0,AE,0
77401,3.0,feet,250000.0,100000.0,251250.0,1104947.0,11,2.0,False,0.0,53.2,49.3,0.0,AE,0
77406,1.0,feet,60909.55,0.0,62159.0,922238.0,18,1.0,False,0.0,,,0.0,AE,4
77450,2.0,feet,247857.12,100000.0,219008.0,506186.0,1,1.0,False,0.0,,,0.0,X,4
77479,0.0,feet,,,,,11,2.0,False,,,,0.0,X,
77401,1.0,feet,146083.87,93838.13,142806.0,486499.0,11,2.0,False,0.0,53.0,52.1,0.0,AE,4
77401,1.0,feet,246128.56,94184.46,247379.0,1015431.0,1,2.0,True,2.0,55.8,55.1,0.0,AE,0
77449,0.0,feet,,,,,1,1.0,False,0.0,,,0.0,X,0
77479,2.0,feet,99514.2,100000.0,95413.0,534334.0,1,1.0,False,,,,0.0,X,2
77494,1.0,feet,15887.08,5640.0,11260.0,333914.0,11,1.0,False,0.0,125.4,124.8,0.0,AE,4
77469,1.0,feet,5580.17,745.11,6580.0,157529.0,1,1.0,False,0.0,,,0.0,X,4
77379,0.0,feet,159206.47,75985.79,149779.0,267661.0,11,2.0,False,,,,0.0,X,2
77401,,inches,6328.3,0.0,7578.0,681649.0,11,1.0,True,,57.5,53.5,0.0,AE,4
77450,3.0,feet,128036.87,100000.0,124304.0,199303.0,11,1.0,False,0.0,,,0.0,X,4
77450,1.0,feet,250000.0,58396.46,251250.0,327283.0,11,2.0,False,0.0,,,0.0,X,0
77429,2.0,feet,25040.85,0.0,26291.0,795129.0,18,1.0,False,0.0,,,0.0,X,0
77401,1.0,feet,164674.74,66802.92,165925.0,466006.0,11,3.0,False,0.0,,,0.0,AE,0
77401,1.0,feet,71741.06,3639.06,68284.0,337287.0,1,3.0,False,0.0,53.3,51.9,0.0,AE,4
77479,1.0,feet,250000.0,0.0,312038.0,1254845.0,1,2.0,False,0.0,0.4,-0.7,0.0,A,2
77401,1.0,feet,68325.14,0.0,70325.0,117667.0,1,1.0,False,0.0,,,0.0,AE,4
77433,1.0,feet,97334.75,40576.67,98584.0,253531.0,11,1.0,False,0.0,,,0.0,X,4
77401,1.0,feet,76607.23,67000.0,77857.0,124580.0,11,1.0,False,0.0,,,0.0,AE,2
77449,0.0,feet,1998.46,0.0,3029.0,146597.0,11,1.0,False,,,,0.0,X,2
77379,,inches,41814.22,3955.64,46064.0,647219.0,1,2.0,False,,,,0.0,X,4
77450,1.0,feet,197251.34,78250.09,188130.0,271774.0,11,2.0,False,,,,0.0,X,4
77401,3.0,feet,6001.43,2500.0,10411.0,329335.0,11,2.0,True,0.0,54.8,50.3,0.0,AE,4
77450,2.0,feet,250000.0,100000.0,251250.0,783048.0,1,2.0,False,,,,0.0,X,0
77493,1.0,feet,41727.75,29496.42,40232.0,106323.0,11,2.0,False,0.0,,,0.0,X,2
77433,1.0,feet,73317.49,21602.35,70846.0,250901.0,1,1.0,False,,,,0.0,X,4
77479,0.0,feet,,,,,11,2.0,False,,,,0.0,X,2
77401,1.0,feet,153564.22,2367.98,149487.0,471252.0,11,2.0,False,,52.7,50.5,0.0,AE,2
77406,1.0,feet,138344.44,79597.74,130023.0,327348.0,11,1.0,False,,,,0.0,AE,4
77471,2.0,feet,33300.0,0.0,57646.0,102280.0,1,,False,,,,0.0,,0
77401,,inches,13305.79,0.0,16306.0,420525.0,11,3.0,False,,,,0.0,AE,4
77450,10.0,feet,112095.83,20743.43,109279.0,346446.0,1,2.0,False,,,,0.0,X,4
77379,5.0,feet,250000.0,100000.0,254250.0,349240.0,1,1.0,False,,,,0.0,X,0
77493,2.0,feet,102368.64,17981.12,101324.0,192696.0,1,1.0,False,0.0,169.6,0.0,0.0,AE,4
77401,1.0,feet,133420.71,67743.04,128613.0,274755.0,1,2.0,False,0.0,54.7,52.5,0.0,AE,4
77429,1.0,feet,121650.24,46019.87,121675.0,130673.0,1,1.0,False,,,,0.0,X,4
77494,1.0,feet,195145.4,33118.16,187402.0,454076.0,11,2.0,False,0.0,,,0.0,X,4
77477,0.0,feet,8059.26,7744.58,9309.0,203298.0,1,1.0,False,,,,0.0,X,0
77493,,inches,175313.89,18476.6,167752.0,1141999.0,11,2.0,False,,,,0.0,AE,2
77401,1.0,feet,250000.0,100000.0,237460.0,500218.0,11,1.0,False,,,,0.0,AE,4
77479,,inches,,,,,1,2.0,False,,,,0.0,X,0
77429,2.0,feet,250000.0,100000.0,254495.0,256948.0,11,1.0,False,0.0,,,0.0,X,2
77450,2.0,feet,209427.72,100000.0,197149.0,299222.0,1,1.0,False,,,,0.0,X,4
77450,1.0,feet,151209.6,100000.0,129933.0,232935.0,11,1.0,False,0.0,,,0.0,X,4
77429,5.0,feet,18446.04,0.0,23446.0,46230.0,4,2.0,False,,126.1,125.5,0.0,AE,2
77471,4.0,feet,33300.0,0.0,33785.0,34085.0,1,,False,,,,0.0,,4
77429,6.0,feet,236984.88,100000.0,216189.0,450161.0,1,2.0,False,,,,0.0,X,4
77406,0.0,feet,,,,,1,2.0,False,,94.4,88.9,0.0,AE,2
77477,1.0,feet,8505.04,0.0,8412.0,179060.0,11,2.0,False,,,,0.0,X,2
77401,1.0,feet,41991.57,0.0,43242.0,752352.0,11,2.0,True,,55.6,52.0,0.0,AE,0
77429,1.0,feet,159171.87,26123.37,146701.0,404405.0,1,2.0,False,,,,0.0,X,4
77401,,inches,,,,,11,2.0,False,,,,0.0,AE,0
77406,5.0,feet,13010.48,9121.12,13207.0,380683.0,1,2.0,False,,,,0.0,X,0
77429,2.0,feet,108990.28,60000.0,110240.0,129077.0,1,2.0,True,,,,0.0,X,2
77493,1.0,feet,68683.78,7693.27,69934.0,81820.0,1,1.0,False,,,,0.0,X,0
77450,1.0,feet,159048.53,99378.06,146946.0,353527.0,1,1.0,False,,,,0.0,X,4
77429,5.0,feet,128498.25,9956.58,117699.0,200249.0,1,2.0,False,,126.4,125.8,0.0,AE,2
77401,2.0,feet,145000.0,10000.0,129584.0,151509.0,11,1.0,False,0.0,,,0.0,AE,4
77401,0.0,feet,5064.31,0.0,6314.0,731920.0,1,2.0,True,,54.9,51.2,0.0,AE,4
77401,2.0,feet,197238.01,100000.0,198488.0,537345.0,1,2.0,False,,52.7,51.5,0.0,AE,0
77407,0.0,feet,,,,,1,2.0,False,0.0,,,0.0,X,0
77450,0.0,feet,,,,,1,1.0,False,0.0,,,0.0,X,
77429,2.0,feet,144335.58,11600.0,145585.0,347758.0,6,2.0,False,,138.8,136.1,0.0,AE,4
77493,,inches,33300.0,0.0,35174.0,40988.0,1,,False,,,,0.0,,2
77450,2.0,feet,250000.0,100000.0,251250.0,416954.0,11,1.0,False,0.0,,,0.0,X,0
77406,1.0,feet,138006.16,0.0,136329.0,545613.0,1,2.0,False,0.0,84.7,83.4,0.0,AE,4
77401,2.0,feet,58400.0,10800.0,80501.0,194367.0,11,1.0,False,0.0,,,0.0,AE,0
77401,1.0,feet,19248.31,0.0,19114.0,95750.0,11,1.0,False,0.0,,,0.0,AE,2
77379,2.0,feet,161809.58,65980.26,131045.0,224049.0,11,2.0,False,0.0,,,0.0,A,2
77401,0.0,feet,154376.09,29081.08,155626.0,285564.0,11,2.0,False,0.0,,,0.0,AE,4
77379,4.0,feet,250000.0,49276.21,265102.0,567320.0,1,2.0,False,,,,0.0,X,0
77450,1.0,feet,104787.92,17381.09,101014.0,210994.0,11,2.0,False,0.0,,,0.0,X,4
77449,2.0,feet,100163.29,51437.24,101413.0,245205.0,1,2.0,False,0.0,121.0,120.1,0.0,AE,4
77406,1.0,feet,,,,,11,2.0,False,,,,0.0,AE,4
77406,,inches,,,587.0,749956.0,11,2.0,False,,,,0.0,AE,2
77401,,inches,106986.12,7991.62,108986.0,235552.0,11,1.0,False,,57.2,55.9,0.0,AE,2
77429,1.0,feet,250000.0,58062.84,226961.0,865009.0,1,2.0,False,,,,0.0,X,4
77429,1.0,feet,78567.53,10906.45,75942.0,228775.0,1,1.0,False,,,,0.0,X,4
77401,0.0,feet,,,1500.0,2000.0,11,2.0,True,0.0,53.2,47.1,0.0,AE,4
77429,1.0,feet,151319.75,100000.0,133065.0,367446.0,11,2.0,False,0.0,,,0.0,X,4
77478,0.0,feet,,,,,1,2.0,False,,,,0.0,X,0
77477,1.0,feet,72012.57,54807.37,63990.0,296029.0,11,1.0,False,0.0,,,0.0,X,4
77406,2.0,feet,19994.55,0.0,21994.0,30000.0,1,5.0,True,,,,0.0,AE,4
77379,1.0,feet,187229.85,75035.0,180470.0,510894.0,1,2.0,False,,,,0.0,X,4
77429,0.0,feet,0.0,5000.0,0.0,0.0,3,2.0,False,,,,0.0,X,0
77429,0.0,feet,,,,,2,3.0,False,4.0,,,0.0,X,2
77479,1.0,feet,59290.59,17610.16,53992.0,243020.0,11,2.0,False,,,,0.0,X,4
77407,1.0,feet,0.0,5924.59,,,1,2.0,False,,,,0.0,X,0
77401,0.0,feet,8836.53,0.0,18837.0,123860.0,1,1.0,False,,,,0.0,AE,0
77379,1.0,feet,20222.08,0.0,21472.0,155824.0,1,1.0,False,,,,0.0,X,0
77429,1.0,feet,250000.0,75109.93,251250.0,580394.0,1,1.0,False,,,,0.0,X,0
77429,1.0,feet,7541.99,0.0,8791.0,112334.0,11,1.0,False,0.0,,,0.0,X,4
77479,1.0,feet,109661.8,29956.27,97669.0,402315.0,11,2.0,False,0.0,,,0.0,X,4
77407,2.0,feet,80742.62,22023.22,77256.0,240308.0,11,1.0,False,,,,0.0,X,4
77401,1.0,feet,16486.56,13877.47,16197.0,314791.0,1,3.0,True,2.0,52.2,51.7,0.0,AE,4
77493,1.0,feet,82500.0,26300.0,83971.0,296167.0,11,2.0,False,0.0,151.2,149.9,0.0,AE,4
77450,2.0,feet,74967.21,82115.88,66983.0,218382.0,11,1.0,False,,,,0.0,X,4
77429,1.0,feet,129336.76,55454.52,123945.0,588912.0,1,2.0,False,,,,0.0,X,4
77469,,inches,42431.6,0.0,34495.0,169394.0,11,2.0,True,,69.0,66.5,0.0,AE,4
77493,1.0,feet,80733.45,26050.92,81983.0,127876.0,1,1.0,False,,,,0.0,X,0
77429,0.0,feet,78570.41,11029.53,72733.0,142632.0,11,1.0,False,0.0,138.3,137.3,0.0,AE,2
77478,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,0
77406,0.0,feet,,,249.0,256299.0,11,1.0,False,,,,0.0,AE,2
77479,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,0
77429,1.0,feet,123788.79,9402.9,109794.0,338525.0,11,1.0,False,0.0,140.9,139.5,0.0,AE,4
77401,1.0,feet,40075.05,0.0,50075.0,120094.0,1,1.0,False,,,,0.0,AE,0
77429,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77401,2.0,feet,22100.0,0.0,46181.0,137268.0,11,1.0,False,0.0,,,0.0,AE,0
77449,1.0,feet,14812.32,0.0,19812.0,310419.0,11,2.0,False,0.0,126.1,125.1,0.0,X,2
77429,0.0,feet,487148.09,0.0,488398.0,4480000.0,18,1.0,False,0.0,,,0.0,X,4
77379,4.0,feet,70771.54,77625.8,68506.0,208471.0,1,2.0,False,0.0,,,0.0,X,4
77478,,inches,,,,,11,1.0,False,,,,0.0,X,0
77494,3.0,feet,250000.0,100000.0,259625.0,811733.0,1,2.0,False,0.0,,,0.0,X,2
77450,2.0,feet,175072.45,93296.21,156573.0,519079.0,1,2.0,False,,,,0.0,X,2
77401,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77450,2.0,feet,187616.67,96610.59,188867.0,378629.0,1,2.0,False,0.0,,,0.0,X,0
77450,3.0,feet,160906.12,100000.0,152211.0,393126.0,1,2.0,False,,,,0.0,X,2
77406,0.0,feet,,,,,11,2.0,False,,,,0.0,AE,0
77401,0.0,feet,52486.21,0.0,57486.0,1583585.0,6,3.0,False,,54.0,53.6,0.0,AE,4
77406,0.0,feet,,,,,1,2.0,False,,,,0.0,X,2
77379,3.0,feet,86717.8,37511.39,76474.0,167469.0,1,2.0,False,,,,0.0,X,2
77401,1.0,feet,139570.6,0.0,144571.0,323714.0,11,3.0,False,0.0,54.1,53.3,0.0,AE,0
77406,0.0,feet,92.18,481.39,1307.0,194144.0,1,2.0,False,,,,0.0,X,2
77479,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,0
77471,4.0,feet,33300.0,0.0,52117.0,276712.0,1,,False,,,,0.0,,2
77401,,inches,83870.48,37773.16,85870.0,212550.0,1,1.0,False,,,,0.0,AE,4
77450,2.0,feet,250000.0,100000.0,288597.0,1613521.0,1,2.0,False,,,,0.0,X,2
77401,,inches,146773.99,6124.85,132561.0,692697.0,1,3.0,False,,53.7,52.4,0.0,AE,4
77493,3.0,feet,111634.56,4894.82,112885.0,141546.0,1,1.0,False,,144.5,143.9,0.0,AE,0
77429,1.0,feet,62378.65,22760.89,63628.0,148787.0,11,1.0,False,0.0,,,0.0,X,2
77379,0.0,feet,17858.96,0.0,19109.0,261871.0,1,2.0,False,,,,0.0,X,0
77406,1.0,feet,143000.0,42000.0,180087.0,189741.0,1,1.0,False,,,,0.0,AE,2
77449,1.0,feet,112567.39,34661.23,113817.0,173162.0,1,1.0,False,,121.9,121.2,0.0,AE,0
77379,3.0,feet,250000.0,100000.0,267467.0,1250744.0,11,2.0,False,0.0,,,0.0,X,0
77401,1.0,feet,70438.73,23200.0,64623.0,196040.0,11,2.0,False,0.0,53.3,52.5,0.0,AE,4
77406,2.0,feet,147793.81,0.0,121368.0,246342.0,1,1.0,False,0.0,1.2,,0.0,A,2
77479,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,0
77493,0.0,feet,,,,,11,2.0,False,,162.1,160.8,0.0,AE,2
77379,2.0,feet,161216.03,30263.51,165466.0,238116.0,1,2.0,False,,112.6,111.5,0.0,AE,2
77441,2.0,feet,75577.2,0.0,77577.0,277914.0,1,1.0,False,,,,0.0,AE,4
77493,0.0,feet,205499.36,21352.59,196950.0,751807.0,1,1.0,False,,,,0.0,X,0
77401,0.0,feet,117427.62,30000.0,116755.0,141191.0,11,1.0,False,0.0,52.3,51.3,0.0,AE,4
77493,1.0,feet,102277.72,16837.91,97051.0,303909.0,11,1.0,False,0.0,153.3,152.6,0.0,AE,2
77379,1.0,feet,106442.31,67775.49,94894.0,179341.0,11,2.0,False,0.0,,,0.0,X,2
77441,1.0,feet,18800.0,0.0,25542.0,81423.0,1,1.0,True,0.0,1.8,0.0,0.0,A,1
77407,6.0,feet,161712.0,21224.97,151165.0,307559.0,1,1.0,False,,,,0.0,X,4
77406,1.0,feet,140505.04,50983.96,126887.0,482322.0,11,2.0,False,,,,0.0,AE,2
77493,1.0,feet,182868.7,0.0,162883.0,713811.0,11,2.0,False,0.0,152.0,150.2,0.0,AE,4
77479,0.0,feet,,,,,11,2.0,False,,,,0.0,X,0
77379,,inches,44771.91,854.12,43828.0,294858.0,1,2.0,False,,,,0.0,X,4
77406,1.0,feet,207481.94,36961.84,208732.0,372792.0,1,1.0,False,,,,0.0,X,2
77429,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,
77401,1.0,feet,88700.13,0.0,80167.0,365232.0,1,3.0,True,0.0,52.6,49.5,0.0,AE,4
77401,1.0,feet,46207.63,19632.49,41258.0,133984.0,11,2.0,False,0.0,52.6,51.8,0.0,AE,4
77401,2.3333333333333335,inches,100000.0,0.0,106300.0,0.0,1,1.0,False,,,,0.0,AE,4
77429,1.0,feet,131202.21,68781.6,132452.0,353918.0,11,1.0,False,0.0,,,0.0,X,0
77401,1.0,feet,97533.9,7970.69,98783.0,398383.0,11,1.0,False,0.0,,,0.0,AE,2
77401,3.0,feet,175986.55,25000.0,165862.0,311768.0,11,2.0,False,0.0,,,0.0,AE,0
77401,1.0,feet,133277.0,28684.29,116088.0,365171.0,11,1.0,False,0.0,,,0.0,X,2
77429,1.0,feet,60882.22,11993.88,59064.0,258479.0,11,1.0,False,0.0,,,0.0,X,4
77494,1.0,feet,500000.0,0.0,525611.0,13898328.0,3,3.0,False,0.0,117.3,116.6,0.0,AE,4
77401,2.0,feet,116922.32,7395.25,110172.0,228621.0,11,2.0,False,0.0,51.9,50.3,0.0,AE,4
77450,,inches,52872.65,0.0,45550.0,157326.0,11,1.0,False,,,,0.0,X,2
77498,1.0,feet,11333.74,0.0,12333.0,136788.0,11,1.0,False,0.0,,,0.0,X,4
77493,3.0,feet,61320.24,0.0,71320.0,447999.0,18,1.0,False,0.0,1.0,136.1,0.0,AE,2
77429,1.0,feet,58286.02,0.0,59239.0,318901.0,11,2.0,False,0.0,147.1,146.0,0.0,AE,4
77401,2.0,feet,128747.48,99871.06,107764.0,367503.0,11,2.0,False,,53.9,52.7,0.0,AE,2
77494,1.0,feet,6543.21,0.0,7280.0,271530.0,1,1.0,False,,,,0.0,X,2
77450,1.0,feet,250000.0,100000.0,256250.0,748858.0,1,1.0,False,,,,0.0,X,2
77406,,inches,10060.53,0.0,10054.0,415108.0,11,2.0,False,,,,0.0,AE,4
77401,,inches,10995.45,0.0,15995.0,779639.0,11,2.0,True,,,,0.0,AE,4
77429,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77401,2.0,feet,36521.62,0.0,47696.0,72556.0,1,1.0,False,,9992.0,,0.0,AE,4
77450,2.0,feet,141756.52,100000.0,126732.0,157770.0,1,2.0,False,0.0,,,0.0,X,0
77401,2.0,feet,65629.95,0.0,70629.0,149614.0,1,1.0,False,,51.9,51.0,0.0,AE,4
77401,2.0,feet,186233.57,94263.37,176616.0,207997.0,1,2.0,False,,54.9,54.4,0.0,AE,4
77429,1.0,feet,97590.36,23953.74,98840.0,317271.0,1,2.0,False,,,,0.0,X,0
77478,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,4
77429,1.0,feet,55694.59,0.0,54671.0,125544.0,11,1.0,False,0.0,,,0.0,X,4
77498,1.0,feet,19156.87,0.0,22156.0,1339742.0,4,1.0,False,,84.5,83.2,0.0,AE,2
77450,3.0,feet,125825.35,44633.39,112491.0,155028.0,11,2.0,False,0.0,,,0.0,X,2
77429,1.0,feet,15541.37,0.0,15761.0,295042.0,1,2.0,False,,,,0.0,X,4
77450,2.0,feet,119414.09,55650.57,114690.0,234550.0,11,2.0,False,0.0,,,0.0,X,2
77406,,inches,,,,,11,1.0,False,,,,0.0,AE,
77429,1.0,feet,155039.83,26696.75,156290.0,1065637.0,11,2.0,False,0.0,,,0.0,X,0
77441,,inches,,,,,11,2.0,False,,,,0.0,X,4
77429,1.0,feet,136519.55,60521.82,126059.0,252333.0,1,2.0,False,,,,0.0,X,2
77449,2.0,feet,74425.51,35160.11,71493.0,159395.0,11,2.0,False,0.0,,,0.0,AE,4
77494,1.0,feet,70378.04,24400.63,61016.0,188618.0,11,1.0,False,,,,0.0,X,4
77406,0.0,feet,,,,,18,1.0,False,0.0,,,0.0,AE,4
77429,,inches,6108.12,0.0,6995.0,312806.0,1,1.0,False,,,,0.0,X,4
77450,2.0,feet,131177.98,36985.75,120026.0,407271.0,1,2.0,False,,,,0.0,X,4
77379,3.0,inches,71553.25,0.0,72554.0,170875.0,1,1.0,False,,,,0.0,X,4
77429,1.0,feet,99831.39,17191.17,99842.0,313794.0,1,2.0,False,0.0,,,0.0,X,4
77406,1.0,feet,91052.7,0.0,84085.0,194042.0,11,1.0,False,,86.0,84.7,0.0,AE,2
77401,1.0,feet,,,582.0,74240.0,11,2.0,False,,55.1,54.1,0.0,AE,2
77401,1.0,feet,128034.48,57308.01,138034.0,581245.0,1,2.0,False,0.0,52.6,52.0,0.0,AE,0
77429,1.0,feet,65506.56,16248.86,62897.0,328581.0,1,1.0,False,,,,0.0,X,4
77379,2.0,feet,250000.0,62500.0,320668.0,771723.0,11,2.0,False,,110.0,103.0,0.0,AE,2
77479,0.0,feet,25343.49,0.0,26593.0,274363.0,11,2.0,False,0.0,,,0.0,X,0
77433,15.0,feet,53004.28,43854.73,54255.0,365047.0,11,2.0,False,0.0,,,0.0,X,4
77450,2.0,feet,55541.17,44517.51,59791.0,310648.0,1,2.0,False,,,,0.0,X,4
77493,2.0,feet,15906.55,97813.69,16907.0,185930.0,18,1.0,False,0.0,,,0.0,AE,0
77447,2.0,feet,77424.44,33268.91,69188.0,202931.0,11,2.0,True,,213.2,208.9,0.0,AE,4
77493,,inches,9628.45,0.0,10528.0,326078.0,1,3.0,False,,,,0.0,X,4
77401,1.0,feet,250000.0,4772.86,251250.0,1024973.0,11,2.0,False,0.0,53.4,52.0,0.0,AE,0
77401,2.0,feet,4469.9,0.0,7470.0,553653.0,11,1.0,True,,55.4,51.6,0.0,AE,2
77493,,inches,128609.05,22386.1,132859.0,341697.0,11,1.0,False,,145.0,144.8,0.0,AE,4
77401,1.0,feet,62811.68,0.0,60818.0,103369.0,1,1.0,False,,,,0.0,X,4
77401,1.0,feet,2687.28,0.0,0.0,273257.0,11,1.0,False,,57.1,55.7,0.0,AE,2
77450,,inches,190877.95,76747.3,177753.0,386850.0,11,1.0,False,,,,0.0,X,2
77429,,inches,118233.09,28237.04,111877.0,472753.0,1,2.0,False,,140.9,139.6,0.0,AE,2
77479,0.0,feet,,,153.0,214927.0,1,2.0,False,,,,0.0,X,2
77479,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77401,,inches,125820.42,3987.38,107180.0,466093.0,11,1.0,False,,,,0.0,AE,2
77450,1.0,feet,124863.69,88326.52,121346.0,271959.0,1,1.0,False,,,,0.0,X,2
77401,1.0,feet,110696.54,17370.63,115696.0,213946.0,1,1.0,False,0.0,,,0.0,X,2
77429,8.0,feet,87647.74,0.0,79489.0,355903.0,1,1.0,False,,,,0.0,X,2
77406,,inches,,,,,18,1.0,False,,,,0.0,AE,0
77429,1.0,feet,107052.77,34481.22,95561.0,154908.0,11,1.0,False,0.0,,,0.0,X,4
77401,2.0,feet,40940.74,4430.84,42191.0,214812.0,11,2.0,False,0.0,,,0.0,AE,0
77450,1.0,feet,11139.95,0.0,12390.0,206670.0,1,2.0,False,,,,0.0,X,0
77401,1.0,feet,80267.62,0.0,73304.0,134171.0,11,1.0,False,0.0,,,0.0,AE,4
77401,1.0,feet,142758.17,100000.0,125122.0,276089.0,1,1.0,False,,,,0.0,X,2
77379,5.0,feet,250000.0,100000.0,284000.0,543115.0,1,2.0,False,,,,0.0,X,4
77379,3.0,feet,145503.01,81487.13,134013.0,428965.0,11,2.0,False,0.0,,,0.0,X,2
77493,0.0,feet,10970.61,0.0,12221.0,137820.0,11,1.0,False,0.0,,,0.0,X,0
77450,0.0,feet,,,,,1,2.0,False,,,,0.0,X,2
77401,0.0,feet,67065.59,0.0,72066.0,139298.0,11,1.0,True,0.0,55.8,54.0,0.0,AE,0
77471,,inches,33300.0,0.0,48990.0,62704.0,1,,False,,,,0.0,,2
77450,2.0,feet,161492.26,41404.83,143311.0,172253.0,11,2.0,False,0.0,,,0.0,X,4
77429,9.0,feet,71130.02,32387.85,66160.0,88224.0,1,1.0,False,,,,0.0,X,4
77401,1.0,feet,204172.84,100000.0,182598.0,677010.0,11,2.0,False,,,,0.0,X,2
77450,3.0,feet,170957.26,100000.0,158022.0,362304.0,11,2.0,False,0.0,,,0.0,X,2
77429,1.0,feet,88221.12,44427.7,84428.0,172999.0,1,1.0,False,,,,0.0,X,4
77429,3.0,feet,13329.8,11884.11,14580.0,128894.0,11,2.0,False,,,,0.0,X,4
77429,1.0,feet,71274.77,0.0,71170.0,326852.0,1,2.0,False,,,,0.0,X,2
77406,0.0,feet,,,,,1,5.0,True,,84.5,78.8,0.0,AE,
77429,2.0,feet,238019.1,100000.0,219027.0,344973.0,1,1.0,False,,,,0.0,X,2
77401,3.0,feet,213716.38,49573.19,200101.0,453716.0,1,2.0,False,,53.1,51.4,0.0,AE,1
77429,3.0,feet,13210.18,0.0,14210.0,266670.0,18,1.0,False,,,,0.0,AE,2
77429,1.0,feet,146434.39,44660.71,136934.0,392929.0,1,1.0,False,,,,0.0,X,4
77429,0.0,feet,14358.66,0.0,15609.0,237747.0,1,2.0,False,,,,0.0,X,0
77429,,inches,65152.93,0.0,63595.0,172071.0,11,1.0,False,,,,0.0,X,4
77450,,inches,,,485.0,468144.0,11,1.0,False,,,,0.0,X,2
